# clippershq-reports manifest — which project each report belongs to.
# Generated by tools/gen_manifest.py, do not hand-edit the auto rows.
# class: leadgen = clipper-finder Python CLI | payments = ClippersHQ Next.js app
#        cross = governs both | ambiguous = could not determine
id	class	confidence	basis	date	superseded_by	title
BL-817	leadgen	1.00	auto (stack markers)	2026-07-31		BL-817: It was `bl806_remove_dead.py`, it removed `rainbowmovies_9` on purpose, and it locked the wrong file — `master_leads.csv.lock.lock`
BL-818	leadgen	1.00	auto (stack markers)	2026-07-31		BL-818 — **Half the last 40 rounds carry a documented concurrency cost.** The quiet-tree rule has been used once in 40; the per-file mtime guard eight times. The rule everyone is told to follow is the one nobody uses.
BL-819	leadgen	1.00	auto (stack markers)	2026-07-31		BL-819: One honest walkthrough — the system works end to end, and the first thing it tells you to do would delete data
BL-820	leadgen	1.00	auto (stack markers)	2026-07-31		BL-820 — The claims manifest ships, dogfooded: **0/13 → 13/13 across a single commit**. Six seeded phantoms caught, a true claim in the same file still passes. **The 231 exposed lines were already committed by another round before I started** — I verified that rather than claim it
BL-821	leadgen	1.00	auto (stack markers)	2026-08-01		BL-821: `file_lock()` now refuses a `.lock` path — the silent no-op is a loud error, and measurements read a frozen snapshot
BL-822	leadgen	1.00	auto (stack markers)	2026-07-31		BL-822 — The concentration is fixed: 95.4% to 7.0% top-2 on a live 200-clip walk, all 41 pages reached. The pool grew 41 to 71 pages. Two corrections against myself: a "killed" run had actually finished, and my master rewrite ran with the lock free
BL-823	ambiguous	0.00	auto (stack markers)	2026-07-31		BL-823: OPERATING.md — the operator manual, written from a verified walkthrough rather than from the code
BL-825	leadgen	1.00	auto (stack markers)	2026-07-31		BL-825 — The in-flight claim ships, and **another round was using it 3 minutes later**. Four of the six items were already built by BL-820/BL-821 while this brief was being written — which is the exact problem it fixes.
BL-826	leadgen	1.00	auto (stack markers)	2026-08-01		BL-826: The ledger is $4.14, not $3.25 — research is 32.5% not 21%, Twitch and Spotify are 2-3× cheaper than published, and the crawl costs $20.63 per 1,000 emailed leads
BL-827	leadgen	1.00	auto (stack markers)	2026-07-31		BL-827 — SHIPPED: the app's first instruction no longer destroys data. `twitch_login` is ADOPTED rather than deleted, the drift is gone by adoption, and `--rewrite-master` now REFUSES to drop a populated column. The 52% clip fill is not data loss — it is 99.9% on clippers and 0% on every client funnel
BL-828	leadgen	1.00	auto (stack markers)	2026-07-31		BL-828 — The amend guard is live and it caught **my own round twice**: once as a false positive on my own commit, once as real claim drift. **BL-822 was building items 3 and 4 while I read the brief** — the claim file showed me, so I built 1, 2 and 5 instead
BL-830	leadgen	1.00	auto (stack markers)	2026-08-01		BL-830 — SHIPPED: a killed run now records its spend, keeps its paid work, and says so on disk. The ledger's reconstructed dollars are **$0.1902 (4.55%)**, not the ~1% assumed — the extra is one interrupted-run upper bound nobody had counted
BL-831	leadgen	0.88	auto (stack markers)	2026-08-01		BL-831 — The vocabulary is 18 values, not 5, and the tag map is **never consulted** (`tag=None` at the only call site). The real problem is 71.5% of clips have no genre at all — and that is supply composition, not map coverage.
BL-832	leadgen	1.00	auto (stack markers)	2026-08-01		BL-832: The crawl costs **$0.88 per 1,000 contactable leads** — $20.63 was a category error, but so was "4.3%", and the DM pool is not the goldmine BL-757 implied
BL-833	leadgen	1.00	auto (stack markers)	2026-08-01		BL-833: The bot-facing clip CSV — 61 columns, and the permalink is NOT the retrieval key
BL-834	leadgen	1.00	auto (stack markers)	2026-08-01		BL-834: The bio handles are not there — 1,550 was 88, and I did not write them
BL-835	leadgen	1.00	auto (stack markers)	2026-08-01		BL-835 — Frame-by-frame video understanding: Gemini on VIDEO declines 9/9 where BL-731's thumbnails declined 0/10. Per-frame OCR is 12x cheaper than the brief assumed. Scene detection is refuted — 6 of 10 clips have no cuts at all
BL-836	leadgen	1.00	auto (stack markers)	2026-08-01		BL-836: The clip export is wired to both entry points — and the retrieval round trip is closed: `clip_id` works, and the fresh manifest served a rendition the library never stored
BL-837	leadgen	1.00	auto (stack markers)	2026-08-01		BL-837 — All seven landed. Franchise fill **doubled to 45.2%**, provenance went **0 → 194 declared**, and item 7's premise was wrong: there is no IMDb ID in any caption, only a score.
BL-838	leadgen	1.00	auto (stack markers)	2026-08-01		BL-838: The literal-argument shape is clean — all three were already fixed. The live defect is one layer later: 30 of 34 computed values are dropped before storage, and 9 keys are unreachable through `field()`
BL-839	leadgen	1.00	auto (stack markers)	2026-08-01		BL-839 — BUILT: the frame sampler, phash dedup and timestamped per-frame OCR. But the economics do NOT reproduce — measured **16.01 CPU-hours per 1,000**, not 6.6, because dedup keeps **82.7%** of frames (not 41%) and OCR costs **4.03 s/frame** (not 1.397)
BL-840	leadgen	1.00	auto (stack markers)	2026-08-01		BL-840 — Item 1 is settled: `gemini-flash-latest` prices at **$1.50/$7.50**, BL-835's *worst* case. Item 2 is **NOT settled** — the free tier allows **20 requests per day per model**, so n=100 was never reachable, and my n=18 is a different corpus.
BL-841	leadgen	1.00	auto (stack markers)	2026-08-01		BL-841 — Metering proven under a real SIGKILL. And the wiring that was supposed to prove it was double-counting every run past 25 calls
BL-842	leadgen	1.00	auto (stack markers)	2026-08-01		BL-842 — The tag ranking was an artifact of **list position**: 16 of 24 tags had never been walked, and measuring them turned "no yield" into **116 more pages**. Walk top-2 **7.0% → 5.0%**. `speech_frac`/`ocr` are **unwired, not gated**. And `user_pk` saves nothing — 30% of the walk's paid calls were avoidable
BL-843	leadgen	1.00	auto (stack markers)	2026-08-01		BL-843 — Subtitles wired ($0, 37/37 fetched live), the ~30 discarded DECLARED fields now reach storage, and the audio axis will no longer be born unreadable
BL-844	ambiguous	0.00	auto (stack markers)	2026-08-01		BL-844 — SETTLED: `gemini-2.5-flash-lite` declines the unanswerable control **73 of 73** at **$1.39 per 1,000**. BL-840's 55.6% fabrication rate was an artifact of the free tier and a broken join — it does not reproduce. The middle tier costs 4.2x and buys nothing
BL-845	leadgen	1.00	auto (stack markers)	2026-08-01		BL-845: The walk was not run — `clip_runner.py` was rewritten three times during this round
BL-846	leadgen	1.00	auto (stack markers)	2026-08-01		BL-846: All four BL-842 defects fixed — and the user_pk saving is real but ORDER-DEPENDENT, so the walk I ran to prove it saved nothing
BL-847	ambiguous	0.00	auto (stack markers)	2026-08-01		BL-847 — AUDIT: only ONE candidate gating field is not a property of two accounts. `layout` is 67.4% fill across 61 accounts at **5.9% top-2 concentration**; `content_genre` is 28.3% fill from **11 accounts, 70.8% of it one page**. And it sits in the `measured` tier — the one a declared-only consumer throws away
BL-848	leadgen	1.00	auto (stack markers)	2026-08-01		BL-848: the speech gate is wired — `speech_frac` measures, `field()` reads it, `format` is no longer null on 100% of clips. And the answer to "is it 90% music-only" is no: it is about half
BL-849	payments	1.00	auto (stack markers)	2026-08-01		BL-849 — LABELLING: the control caught a real fabrication at **1 in 178 (0.56%)**, inside BL-844's ~4.1% bound and now a measured rate rather than a bound. The three-way comparison shows vision, OCR and subtitles return **three different answers on the same clip**. The pass is **26.8% complete and still running**
BL-850	leadgen	0.85	auto (stack markers)	2026-08-01		BL-850: Nothing about a repost clip predicts how it does. The account does — and the library only ever collected winners.
BL-851	leadgen	1.00	auto (stack markers)	2026-08-01		BL-851 — The clip library at 2,003: the round-robin holds at 7× the scale, the `user_pk` column pays out exactly as predicted, and `run_id` does not reach a clip row at all
BL-852	leadgen	0.86	auto (stack markers)	2026-08-01		BL-852: the threshold that matters is not the one that was inherited. `SPEECH_MUSIC_MAX = 0.30` is roughly right; `SPEECH_PRESENT_MIN = 0.05` is four times too low, and it is the singing bug
BL-853	leadgen	1.00	auto (stack markers)	2026-08-01		BL-853: both thresholds applied at 0.20. The library moves 47.1% → 51.9% music-only, and 83 of 580 clips stop being called dialogue when what they actually contain is singing
BL-854	leadgen	1.00	auto (stack markers)	2026-08-01		BL-854 — **A finished video costs $0.0008 marginal, $2.61 per 1,000 fully loaded.** The cash leaks are small and real; the wall clock is the actual bill — the vision pass is **75% of the money and 3.7 hours per 1,000 clips**. And the 32% "duplicates" are not paid waste
BL-855	leadgen	1.00	auto (stack markers)	2026-08-01		BL-855: The ranking is one term now. The tag bank was already spent, and a test had quietly deleted a live config key.
BL-856	leadgen	1.00	auto (stack markers)	2026-08-01		BL-856: it was not one stale row, it was 60 — and every one would mute a clip that contains dialogue. The migration is built and tested; it is not run, because the library still has a live writer
BL-857	leadgen	1.00	auto (stack markers)	2026-08-01		BL-857 — Ranking before the vision pass cuts a labelling run from **5.88 hours to 0.74** and $2.16 to $0.27. Cost per finished video at 1-in-10 selection falls **$18.85 → $6.66 per 1,000**. Both leaks closed, 429s no longer billed, and after this the biggest cost is no longer vision
BL-858	leadgen	0.83	auto (stack markers)	2026-08-01		BL-858: I opened 30 confirmed pages. 21 are the format you asked for, not 29 — the gate's 96.4% does not survive re-measurement, because it tests format consistency and never tests whether the clip was reposted at all
BL-859	leadgen	1.00	auto (stack markers)	2026-08-01		BL-859 — Full system state, clip side: what is wired, what is orphaned, and what waits on you
BL-862	leadgen	1.00	auto (stack markers)	2026-08-01		BL-862 — BL-861 built all five fixes correctly and none of them are in the path that spends; plus the `run_id` call that did nothing, removed
BL-863	leadgen	1.00	auto (stack markers)	2026-08-01		BL-863 — Ranked vision is live and costs **half the projection**: $0.000681 and 10.0 s per clip, $1.28 per 1,000 finished videos. The 429 question is retired, not answered — HikerAPI states its own bill on every response. And another round overwrote my runner mid-flight
BL-865	leadgen	1.00	auto (stack markers)	2026-08-01		BL-865 — Everything committed, and phantom detection restored to memebot (the fix was not the one that was ordered)
BL-866	leadgen	1.00	auto (stack markers)	2026-08-01		BL-866 — `--run-id` was one of three gates between the operator and an attributable row; all three are now open, and 6 real master rows carry the id
BL-867	leadgen	1.00	auto (stack markers)	2026-08-01		BL-867: the migration ran — 61 rows corrected, 0 lost. The gate you set FAILED, the guard refused a live writer 1.2 s after a 35-minute silence, and the append lock is what made the run safe rather than lucky
BL-868	leadgen	1.00	auto (stack markers)	2026-08-01		BL-868 — I did not land the split, because BL-937 was already writing it. It landed the **transport** half; the **tooling-dependent** half is still missing, and I proved the gap rather than racing for it
BL-869	leadgen	1.00	auto (stack markers)	2026-07-23		BL-869 — main brought current, and the reset guard re-tested
BL-870	leadgen	1.00	auto (stack markers)	2026-08-01		BL-870 — Both preconditions failed, so the runner still has not landed. What I could land, I did: **the language gate now runs before payment, and the "obvious" version of that fix would have been wrong 15% of the time**. Duplicate first-writes closed, unmetered calls made impossible
BL-871	leadgen	1.00	auto (stack markers)	2026-08-01		BL-871: it was flaky AND the runner was broken — two different faults at two different times, and collapsing them into one would have been wrong either way
BL-872	leadgen	0.96	auto (stack markers)	2026-08-01		BL-872 — The claim tool had **three** ways to say "no conflict" wrongly, not one. And the disjoint-labelling premise had already half-fixed itself before this round measured it
BL-873	leadgen	1.00	auto (stack markers)	2026-08-01		BL-873 — The ranked selector landed: committed before running, both unranked runners retired, and a real pass measured. Ranked labelling costs 15% MORE per clip ($1.57 vs $1.36/1k) — the saving is volume, not unit price. The vision/speech disjointness premise expired: overlap is 784 of 2,003, above independence.
BL-874	leadgen	1.00	auto (stack markers)	2026-08-01		BL-874 — main advances itself now, and the two things a clone cannot tell you are written down
BL-875	leadgen	1.00	auto (stack markers)	2026-08-02		BL-875 — **BLOCKED, as instructed.** `clip_vision.py` is claimed by BL-937 and dirty, so I did not land the split. The gap is no longer theoretical: a **new** tooling retirement accrued 34 minutes ago while the two-way rule was live
BL-876	leadgen	1.00	auto (stack markers)	2026-08-02		BL-876 — The three-way split is **live**: `PARSER_GEN` stamped at failure, one branch in `should_skip`, and bumping the constant re-opens everything an older parser buried. BL-937's 169 lines were already committed, so item 1 was moot
BL-877	leadgen	1.00	auto (stack markers)	2026-08-01		BL-877 — A finished video costs $0.0195, and the ledger has never seen 40% of the bill
BL-878	leadgen	1.00	auto (stack markers)	2026-08-01		BL-878 — the two silent defects fixed, and the automation that has never once fired on its own
BL-879	leadgen	1.00	auto (stack markers)	2026-08-01		BL-879 — What the operator actually does every day
BL-880	leadgen	1.00	auto (stack markers)	2026-08-01		BL-880 — Both unranked labellers were already gone before this round started. **Zero unranked runners remain** — but three RANKED ones do, and the `pid` field everyone would use to judge a stale claim is the CLI's own pid and is always dead
BL-881	leadgen	1.00	auto (stack markers)	2026-08-01		BL-881: A manifest could say "still true" or "red". It can now say "correctly undone".
BL-883	leadgen	1.00	auto (stack markers)	2026-08-01		BL-883 — **The backfill did not run, and it cannot run as briefed.** There is no stored media: the library holds no audio URL and the 508 local clips share **zero** shortcodes with its 2,003. Re-fetching costs **$0.24** and the brief says no paid calls. The tool is built, raced and proven; it needs a budget line, not more work.
BL-884	leadgen	1.00	auto (stack markers)	2026-08-01		BL-884: the lock timeout has a 16× margin, so I ruled it out instead of raising it. Five consecutive runs gave two clean and three red — and every red was a REAL failure, which is the point
BL-885	leadgen	1.00	auto (stack markers)	2026-08-01		BL-885: the tag ranking is fixed and BL-855 has the corrected number — but two of BL-858's own findings did not survive contact with the live API, and the provenance signal it asked for does not separate
BL-886	leadgen	1.00	auto (stack markers)	2026-08-01		BL-886 — The IG retrieval leg now meters itself (receipt-based flush in a finally + atexit guard); ledger backfilled +$0.9210 in two never-blended tiers. True cost per 1,000: $1.96 unranked / $2.53 ranked. Including retrieval WIDENS the ranked premium from 15% to 29%.
BL-887	leadgen	1.00	auto (stack markers)	2026-08-01		BL-887 — The ledger can hold vision now. The 86.6% leak cannot be reordered away, and I was wrong about that.
BL-888	leadgen	1.00	auto (stack markers)	2026-08-01		BL-888 — Fixing the things that silently cost the operator
BL-889	leadgen	1.00	auto (stack markers)	2026-08-01		BL-889 — **STOPPED, as instructed.** Both named holders still have `clip_library/`, and it is not merely claimed: **28 shard writes in 10.1 minutes, +31 rows.** The $0.24 was authorised and not spent.
BL-890	leadgen	1.00	auto (stack markers)	2026-08-01		BL-890: A manifest goes stale in two directions. Only one had a checker.
BL-891	leadgen	1.00	auto (stack markers)	2026-08-01		BL-891: STOPPED. The tree is not still — 8 rounds in flight and the repo-state hash changed at every one-minute sample. Measuring now would have reproduced BL-884's uninterpretable result
BL-892	leadgen	1.00	auto (stack markers)	2026-08-01		BL-892: I committed a manifest before the code it promises, in the same round I documented the rule against it
BL-893	leadgen	1.00	auto (stack markers)	2026-08-01		BL-893 — Both claims were **FINISHED**, not abandoned. BL-867 released itself mid-round; BL-849 has been done since **16:51** and held for 6 hours. And the `** nothing written yet` marker that started this is **false** — it read a path that had been *renamed*, on a round whose files were written three minutes earlier.
BL-894	leadgen	0.62	auto (stack markers)	2026-08-01		BL-894 — I would not post any of these. The system picks movie clips because it cannot see anything else.
BL-896	leadgen	1.00	auto (stack markers)	2026-08-01		BL-896 — Six of the seven blocked funnels now run headless, on one switch; the seventh gets three gates further and stops at a raw `input()` in someone else's file
BL-897	leadgen	1.00	auto (stack markers)	2026-08-01		BL-897 — The vendor omission had a THIRD level: dashboard /api/spend omitted vision_usd and under-reported by $2.1409 (26.8%). One VENDOR_USD_KEYS list now, with a test that fails if any module re-spells it. All 8 production IgClient callers audited, 2 hand-tally leaks wired. A real mid-flight kill recorded $0.0000 -- neither finally nor atexit runs at 0xC000013A -- fixed with autoflush bounded by count AND time. Vision spend had capacity but no flow; now recorded per clip.
BL-898	leadgen	1.00	auto (stack markers)	2026-08-01		BL-898 — Resolving the stash, and making the dashboard unable to lie again
BL-899	leadgen	1.00	auto (stack markers)	2026-08-01		BL-899 (claim id BL-897) — **The backfill ran.** `audio_class` 0% → **90.7%**, 1,860 rows appended under a live writer with **zero rows lost**. BL-853's split is independently confirmed. And `dialogue-only`, which four rounds called unmeasurable, is **108 real clips**.
BL-901	leadgen	1.00	auto (stack markers)	2026-08-01		BL-901: The claim tool went down mid-round, and the ghost fixed itself while I watched
BL-903	leadgen	1.00	auto (stack markers)	2026-08-01		BL-903: polled for 60 minutes, stillness never came — 30 samples, 23 distinct source hashes, 29 distinct library hashes, best quiet streak ZERO seconds against a 600-second requirement
BL-904	leadgen	1.00	auto (stack markers)	2026-08-01		BL-904 — `repaired` is a useless flag because **every single response is fence-wrapped**; `lossy` is the one that matters. The token ceiling is now set from an uncensored sample for the first time. And the truncating-log bug was copy-pasted into all four runners
BL-906	leadgen	1.00	auto (stack markers)	2026-08-01		BL-906: The registry now answers when its own tool is dead, and the publish gate no longer depends on anyone remembering
BL-908	leadgen	1.00	auto (stack markers)	2026-08-01		BL-908: the stillness check now shells out to nothing at all — proven by corrupting `claim.py` into something unparseable and counting eleven claims anyway
BL-909	leadgen	1.00	auto (stack markers)	2026-08-01		BL-909 — Nine ledger rows were estimates only by a substring in their label; now explicitly flagged with totals and the estimated/measured split unchanged. Kill fix re-verified and now carries BOTH legs (1 retrieval + 3 vision rows survived a 0xC000013A termination), vision correctly metered not estimated. Item 2 blocked all round: BL-900 held main.py with 51 uncommitted lines. OFF-BRIEF: BL-896 released its claim leaving 161 uncommitted lines in clip_vision.py that five files depend on.
BL-910	leadgen	1.00	auto (stack markers)	2026-08-01		BL-910 — All four labellers are tracked and three of four fully consolidated. **The censored-limit sweep found 443 bounding constants and 8 that were measured with the limit lifted** — and `2.00 retrieval pages per clip` against a `max_pages=2` cap is the signature in its purest form
BL-913	leadgen	1.00	auto (stack markers)	2026-08-01		BL-913: adopted — and another round had already built half of it, with a better idea than mine. `stillness.py` now delegates to `claims_read.py` instead of duplicating it
BL-914	leadgen	1.00	auto (stack markers)	2026-08-01		BL-914: The claim registry's writes were already atomic. They were not reliable, which is a different word.
BL-919	leadgen	1.00	auto (stack markers)	2026-08-01		BL-919: merged — and `claims_read.py`, the module that exists so a reader survives a broken tool, had never been committed
BL-920	leadgen	1.00	auto (stack markers)	2026-08-01		BL-920 — The orphaned clip_vision refactor was worse than reported: the four callers had since been COMMITTED while the definition had not, so HEAD referenced a function HEAD did not define and four runners would AttributeError. Verified coherent five ways and committed as a repair. Both cost projections now all-in from ONE constant ($1.355 -> $2.162, the old figure 37.3% low). Vendor writer patch BLOCKED: BL-900 held main.py 46 min. RULE: a released claim does not mean a file is safe.
BL-921	leadgen	1.00	auto (stack markers)	2026-08-01		BL-921 — The nested-repo claim gap, measured and closed
BL-923	leadgen	1.00	auto (stack markers)	2026-08-01		BL-923: one owner for the provenance ladder — my first fix was wrong and a scope guard caught it. The damage turned out to be zero, and I checked rather than assumed
BL-927	leadgen	1.00	auto (stack markers)	2026-08-01		BL-927: four of five done — and BL-923's "16 duplicated copies" was overstated, because a shape sweep is a hypothesis and I checked the source
BL-929	leadgen	1.00	auto (stack markers)	2026-08-01		BL-929 — The coordination tool, verified from a clone
BL-930	leadgen	1.00	auto (stack markers)	2026-08-01		BL-930 — The tiktok cap binds: $0.02 in 92 seconds where the same run was governed at $40.83. And BL-914's "4x overstatement" was my own measurement error
BL-931	leadgen	1.00	auto (stack markers)	2026-08-01		BL-931: `clip_library` converted on the fourth attempt — and `_call_with_deadline` is not a prose-only merge, it is a real behaviour difference the other three finders are missing
BL-932	leadgen	1.00	auto (stack markers)	2026-08-01		BL-932: the two-threshold sweep — 9 pairs, 2 that disagree, and the one that already contradicts itself on 2 live rows
BL-933	leadgen	1.00	auto (stack markers)	2026-08-01		BL-933 — HEAD is coherent for production. The sweep that proves it had a 34-hit false-positive rate on its first run, and 10 stale scratch probes are real. **`main.py` is not stalled — its diff grew 4x while I worked**
BL-934	leadgen	1.00	auto (stack markers)	2026-08-01		BL-934 — The estimator now counts by views, and it is right in **both** directions: 10 of 10 recovered clips found, 0 of 8 newly-excluded found. But it recovers **no supply** — the exclusion count is unchanged at 162, a 31-for-31 swap, and all 31 are already labelled
BL-935	leadgen	1.00	auto (stack markers)	2026-08-02		BL-935 (claim id BL-931) — The gate was rejecting **24% of the corpus it guards**. 113 of 472 published reports failed it. Length is gone, replaced by shape and by context; false positives **105 → 35**, every named class cleared, and a test caught my first fix weakening a real detection.
BL-936-atomic-io-last-site	leadgen	1.00	auto (stack markers)	2026-08-01		BL-936: 23 of 23, and an exemption list with nothing left in it
BL-936	leadgen	1.00	auto (stack markers)	2026-08-01		BL-936: the semaphore adoption is blocked — BL-927 holds all four finders *and has them staged in its index*. Three of five items landed; the two that did not are named with evidence
BL-938	leadgen	1.00	auto (stack markers)	2026-08-02		BL-938 — The last two write-only caps are closed: youtube now takes the smallest of four ceilings instead of its own $5, and google_play has a governor where it had none
BL-939	leadgen	1.00	auto (stack markers)	2026-08-01		BL-939: the guard that raced the tree now owns its own repo — 5/5 green. The semaphore is blocked by a staged index, and the proxy rule is written down
BL-940	leadgen	1.00	auto (stack markers)			BL-940 — The empty-bed fix was written, uncommitted, and one `git clean` from gone
BL-941	leadgen	1.00	auto (stack markers)	2026-08-02		BL-941: the 0.20 split is closed — and measuring the credential floors REFUTED my own report's rank 1
BL-942	leadgen	1.00	auto (stack markers)	2026-08-02		BL-942 — **Recommend doing nothing to the scanner.** The option that clears the most CUIDs blinds it to **five of the eight live keys**. And the correction is worse than reported: two of the three "never fails" rules have produced **nothing but false positives — 100% and 100%**.
BL-944	leadgen	1.00	auto (stack markers)	2026-08-02		BL-944: the google_play dollar cap cannot bind, and that is the correct behaviour
BL-947	leadgen	1.00	auto (stack markers)	2026-08-02		BL-947: 31 claimed, 6 real — and the site named as "the credential scanner" was never unguarded. The scanner was always checked; the *collision* check was not
BL-948	leadgen	1.00	auto (stack markers)	2026-08-02		BL-948 — The four `count=` defaults were dead, so they are now **impossible**. Six of the other eleven are the same shape; five are load-bearing and legitimate. And the attribution warning came true while I was writing it
BL-949	leadgen	1.00	auto (stack markers)	2026-08-02		BL-949 — Transport faults no longer retire a clip: **four consecutive 502s now leave it fully selectable.** Zero clips had been wrongly retired — and the 502 branch was throwing away paid calls entirely, which is a worse bug than the one I was sent to fix
BL-950	leadgen	1.00	auto (stack markers)	2026-08-02		BL-950 — I watched all 25. **A repost page with 100k followers would post ZERO of them.** The caption is truncated mid-sentence on every one I read — the bug that "shipped for a dozen rounds" is still shipping — and **not one video has the song**, though the matcher matched and the bed was enabled on all of them.
BL-951	leadgen	1.00	auto (stack markers)	2026-08-02		BL-951: both fail-open sites now raise — and the six-round semaphore deferral expired while nobody was watching, which is exactly the case for §12
BL-952	leadgen	1.00	auto (stack markers)	2026-08-02		BL-952: every paid call that writes nothing — found, priced by recurrence, and guarded
BL-953	leadgen	1.00	auto (stack markers)	2026-08-02		BL-953 — `apply_vendor_costs` has landed. Adding a vendor is now **one edit**. And my own new test immediately found a **third** hand-sum I had missed
BL-954	leadgen	1.00	auto (stack markers)	2026-08-02		BL-954 — Items 1 and 3 were already done by BL-949. The real finding is that its fix **did not carry**: the identical leak was still open in the other three labellers, **eight exits**, and a sweep now finds them instead of a person reading the branch
BL-955-full-chain-smoke-test	leadgen	1.00	auto (stack markers)	2026-08-02		BL-955: the chain produces a video, and the two halves are not connected to each other
BL-955	leadgen	1.00	auto (stack markers)	2026-08-02		BL-955: the semaphore is in all four finders, the helper is merged, and the full suite is green — 121/121. I also wrote the ceiling test wrong first, which is the more useful half
BL-956	leadgen	1.00	auto (stack markers)	2026-08-02		BL-956: the send path works — the MESSAGE does not exist, and 89% of rows will not merge
BL-958-clip-pipeline-entry-point	leadgen	1.00	auto (stack markers)	2026-08-02		BL-958: the video half has two entry points, callable defaults and a cap that binds — and the gate was still admitting clips the renderer can never finish
BL-958	leadgen	1.00	auto (stack markers)	2026-08-02		BL-958 — Every deferral closed itself while I was closing it, and the registry built to hold them is empty on purpose. 18 orphaned files committed, one of them the scanner `publish_report` runs
BL-959	leadgen	1.00	auto (stack markers)	2026-08-02		BL-959 — the last unbounded leak was two, not one; the two undeclared fields were three, and the third was hiding in the sweep's own exemption list
BL-960	leadgen	1.00	auto (stack markers)			BL-960 — Can we read every second of a clip affordably?
BL-961	leadgen	1.00	auto (stack markers)			BL-961 — the email exists
BL-962	leadgen	1.00	auto (stack markers)	2026-08-02		BL-962: the list bounces at 0.8%, not 10% — and the 10% is not reproducible from any file in this repo
BL-963	leadgen	0.94	auto (stack markers)			BL-963 — The LOW-resolution A/B, and the first clip-time ground truth
BL-964	leadgen	1.00	auto (stack markers)	2026-08-02		BL-964: the MX table now covers 100% of the send file, and a bounce can finally be recorded
BL-965	leadgen	1.00	auto (stack markers)			BL-965 — the manifest was never ahead of its code, and the template holds up
BL-966	leadgen	1.00	auto (stack markers)	2026-08-02		BL-966: the git index is shared, so `git commit` is a race — it now refuses, and 29 commits already admit they lost that race
BL-967	leadgen	1.00	auto (stack markers)	2026-08-02		BL-967 — the whole data path, audited: 33 populated fields nothing reads, 72 of 81 dropped at one seam, and a ledger that records what we made and never what happened to it
BL-968	leadgen	1.00	auto (stack markers)			BL-968 — a day of this system: what it makes, what it costs, and what actually stops it
BL-970	leadgen	1.00	auto (stack markers)			BL-970 — The guard's own tripwire, the vision noise floor, and the labels made durable
BL-971	leadgen	1.00	auto (stack markers)			BL-971 — two of the four items had the wrong premise, and saying so was the work
BL-972	leadgen	1.00	auto (stack markers)	2026-08-02		BL-972 — the post-outcome loop was already built; what was missing was a command to type, an address to record the number at, and a filter that hid 22 videos from the sheet forever
BL-973	leadgen	1.00	auto (stack markers)	2026-08-02		BL-973: a worktree used to answer "no rounds in flight" to ten live rounds — it now answers 13, and reads the same money ledger
BL-974	leadgen	1.00	auto (stack markers)			BL-974 — The tools were already tracked. The hole was the exemption that hid them.
BL-977	leadgen	1.00	auto (stack markers)			BL-977 — touch_number wired, the 51 resolved, and 20 messages read before anyone sends one
BL-979	leadgen	1.00	auto (stack markers)	2026-08-02		BL-979: the library was not exhausted — 67 paid-for pages had never been walked
BL-980	leadgen	1.00	auto (stack markers)			BL-980 — The secret scan splits by destination, and the allow-path rule lands
BL-981	leadgen	1.00	auto (stack markers)			BL-981 — `superseded:` can tell a move from a removal now, and the tier that mattered is closed
BL-983	leadgen	1.00	auto (stack markers)	2026-08-02		BL-983: config.json's values now resolve, a worktree reads all 2,003 clips — and the last blocker turned out not to be in config.json at all
BL-983B	leadgen	1.00	auto (stack markers)			BL-983B — A run that explains its own failure
BL-984	leadgen	1.00	auto (stack markers)	2026-08-02		BL-984 — the patch was already landed by someone else, the file was not clean, and verifying the outcome loop against the real ledger found that a correction erases the field it exists to protect
BL-986	leadgen	1.00	auto (stack markers)			BL-986 — the first send is mechanically ready, and the copy asserts the opposite of its own numbers on half the file
BL-987	leadgen	1.00	auto (stack markers)			BL-987 — the sweep scores per statement now, and four tier counts were wrong
BL-988	leadgen	0.95	auto (stack markers)	2026-08-02		BL-988: the selection gate — three terms land, two categories are refused, and the frames contradict the fields
BL-989	leadgen	1.00	auto (stack markers)	2026-08-02		BL-989: STOPPED at the precondition — the file was being edited 48 seconds before I looked, by a round two minutes old doing items 1–2. Here is every premise re-verified instead.
BL-991	leadgen	1.00	auto (stack markers)			BL-991 — the greeting, the article, and an A/B that is now actually an A/B
BL-992	leadgen	1.00	auto (stack markers)			BL-992 — the sentence that contradicted its own numbers, and the one I wrote to replace it
BL-993	leadgen	1.00	auto (stack markers)			BL-993 — final send-readiness: the mechanism is green, and the copy fix that makes it green is not committed
BL-995	leadgen	1.00	auto (stack markers)	2026-08-02		BL-995: the dress rehearsal — the back half runs clean, the front half was held by another round, and a binding cap printed as $0.00
BL-999	leadgen	1.00	auto (stack markers)	2026-08-02		BL-999 — the ordering fix is in shipping code, the stale denominator is dead, and the labeller is failing 2 calls in 3
INFRA-001	leadgen	1.00	auto (stack markers)	2026-08-01		INFRA-001 — You were right: only the menu blocked it, and **headless already shipped while this brief was being written**. The real ceiling is not the API limits — it is 0.5 GB of free RAM against 173 MB of master per process. Railway: **no**.
